39,39,39,50,35,41,50,35,41,50,35,41,50,35,41,50,35,41,50,113,35,41,50,35,41,50,35,35,41,50,35,41,50,7,113,35,41,50,7,7,7,53,315,315,315,315,124,315,315,152,475,521,521,315,315,475,503,503,315,315,124,315,315,124,315,315,315,315,475,521,521,315,315,475,503,503,315,315,475,521,521,315,315,475,521,503,230,475,503,521,315,315,475,503,503,315,315,315,315,475,521,503,315,315,315,315,475,503,521,315,315,475,503,503,315,315,475,521,521,315,315,475,521,503,230,475,503,521,475,503,552,475,521,582,503,572,572,503,572,572,503,572,572,
39,39,39,50,35,41,50,35,41,50,35,41,50,35,41,50,35,41,50,113,35,41,50,35,41,50,35,35,41,50,35,41,50,7,113,35,41,50,7,7,7,53,315,315,315,315,124,315,315,152,475,521,521,315,315,475,503,503,315,315,124,315,315,124,315,315,315,315,475,521,521,315,315,475,503,503,315,315,475,521,521,315,315,475,521,503,230,475,503,521,315,315,475,503,503,315,315,315,315,475,521,503,315,315,315,315,475,503,521,315,315,475,503,503,315,315,475,521,521,315,315,475,521,503,230,475,503,521,475,503,552,475,521,582,503,572,572,503,572,572,503,572,572,
39,39,50,53,316,316,199,199,199,199,
39,84,114,28,84,54,54,54,54,54,113,316,316,201,231,145,201,198,171,171,171,171,230,230,170,
91,
35,35,35,35,35,35,53,315,320,315,320,315,320,315,320,315,320,315,320,315,320,
104,53,53,84,54,57,54,84,54,84,54,84,84,84,54,53,53,68,84,84,84,38,80,53,53,54,7,54,54,84,53,53,53,53,53,53,170,170,170,170,521,572,572,307,307,315,315,197,170,170,478,521,521,201,552,521,521,170,170,475,552,582,582,478,478,548,478,478,552,521,521,137,475,552,582,137,137,315,315,316,316,170,291,291,307,302,199,199,315,315,201,201,201,155,522,508,559,197,307,316,315,315,231,155,197,315,315,316,316,152,152,521,572,572,315,315,291,291,190,315,315,521,572,572,307,307,315,315,155,315,315,188,521,572,572,307,307,315,315,315,315,155,155,155,155,171,126,197,521,572,572,307,307,315,315,201,155,155,126,197,170,521,572,572,167,307,307,315,315,127,170,170,221,475,521,552,475,521,552,572,572,572,572,572,572,503,572,572,503,572,572,503,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,521,572,572,
53,
