bbab2ce3c162b244119bdc22a990d7b75fdef0af,3fbaf56f390db1a7c442ceaeab2c3a8bc1c8fd79,src/com/google/common/base/Suppliers.java,src/com/google/common/base/Suppliers.java,https://github.com/google/guava,guava,131,138
ee071f342edd0f5240dc2667a11e717a3a9395e6,16eac2df5395257ad039cad1c336c41bb55bb42a,src/com/google/common/collect/Iterables.java,guava/src/com/google/common/collect/Iterables.java,https://github.com/google/guava,guava,668,792
7ce09488d186e4f085046fb8d60578726ec429de,e031f621718dcd7a1baab0ba539e7495c23a735c,src/com/google/common/collect/CustomConcurrentHashMap.java,src/com/google/common/collect/CustomConcurrentHashMap.java,https://github.com/google/guava,guava,1374,1374
bf08202a2eb0db2de8382f960276897ba68fb0aa,3fbaf56f390db1a7c442ceaeab2c3a8bc1c8fd79,src/com/google/common/base/Suppliers.java,src/com/google/common/base/Suppliers.java,https://github.com/google/guava,guava,144,150
52aabe5b3834a5ec6ab4785a041c3162e127c8e4,4c949e3399a80396525774a0ffc66b8af3155242,src/com/google/common/net/InternetDomainName.java,src/com/google/common/net/InternetDomainName.java,https://github.com/google/guava,guava,159,159
cac16cfeea6c70fcf3e8787f9b9d042ec2f0376a,edcaa9418aa5e315ba081f4b6791bd9daa926bfa,src/com/google/common/util/concurrent/Futures.java,guava/src/com/google/common/util/concurrent/Futures.java,https://github.com/google/guava,guava,20,28
cac16cfeea6c70fcf3e8787f9b9d042ec2f0376a,4c949e3399a80396525774a0ffc66b8af3155242,src/com/google/common/net/InetAddresses.java,src/com/google/common/net/InetAddresses.java,https://github.com/google/guava,guava,346,346
4583e8bd8b7eac0e3fbef41d341d57ef5a925c5d,16eac2df5395257ad039cad1c336c41bb55bb42a,src/com/google/common/collect/Lists.java,guava/src/com/google/common/collect/Lists.java,https://github.com/google/guava,guava,573,702
e3bc0703d0a123ab5d3d2edf4124a14c8b3ba235,edcaa9418aa5e315ba081f4b6791bd9daa926bfa,src/com/google/common/util/concurrent/Futures.java,guava/src/com/google/common/util/concurrent/Futures.java,https://github.com/google/guava,guava,490,609
e3bc0703d0a123ab5d3d2edf4124a14c8b3ba235,717d40722e70130146f38bcae8c40e2e3c8481ae,src/com/google/common/util/concurrent/Futures.java,guava/src/com/google/common/util/concurrent/Futures.java,https://github.com/google/guava,guava,28,47
e3bc0703d0a123ab5d3d2edf4124a14c8b3ba235,9c681417c3681d4a09cc72298f5c12eecd1e7be1,src/com/google/common/util/concurrent/Futures.java,guava/src/com/google/common/util/concurrent/Futures.java,https://github.com/google/guava,guava,28,47
4fdf70002a73087bcb94ac0619f819bbc6c035d8,fc5979f45d14e21d61c52f2adf9d292d2d605dc4,src/com/google/common/collect/Interners.java,guava/src/com/google/common/collect/Interners.java,https://github.com/google/guava,guava,205,128
509fe0a4e7b30c00d1a7e1aae3e4de6718939c15,edcaa9418aa5e315ba081f4b6791bd9daa926bfa,src/com/google/common/util/concurrent/Futures.java,guava/src/com/google/common/util/concurrent/Futures.java,https://github.com/google/guava,guava,511,608
036ebbac7132b8ae7156a7939d77578f668b3c35,a4944fb7e64392cd53159de6a42e2711e3808db1,gwt-super/com/google/common/collect/super/com/google/common/collect/Sets.java,guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/Sets.java,https://github.com/google/guava,guava,24,24
036ebbac7132b8ae7156a7939d77578f668b3c35,a4944fb7e64392cd53159de6a42e2711e3808db1,src/com/google/common/collect/Sets.java,guava/src/com/google/common/collect/Sets.java,https://github.com/google/guava,guava,25,25
036ebbac7132b8ae7156a7939d77578f668b3c35,8d5659ad0e137d3a594014793264292a75b48bb9,src/com/google/common/util/concurrent/AbstractService.java,guava/src/com/google/common/util/concurrent/AbstractService.java,https://github.com/google/guava,guava,109,133
dd96b4930181fc70bd7c90beded3a272f251db35,2ef955163b3d43e7849c1929ef4e5d714b93da96,src/com/google/common/collect/MinMaxPriorityQueue.java,guava/src/com/google/common/collect/MinMaxPriorityQueue.java,https://github.com/google/guava,guava,645,680
65b86a4b57abbc844279a307339a4a615d57bb42,0b11aaacc0a7623675755a30aa1b172ad1150644,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,https://github.com/google/guava,guava,28,29
58c90ae66c33501b0d301e2307aeb53c5082bf6d,0b11aaacc0a7623675755a30aa1b172ad1150644,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,https://github.com/google/guava,guava,368,383
58c90ae66c33501b0d301e2307aeb53c5082bf6d,0b11aaacc0a7623675755a30aa1b172ad1150644,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,https://github.com/google/guava,guava,369,384
58c90ae66c33501b0d301e2307aeb53c5082bf6d,0b11aaacc0a7623675755a30aa1b172ad1150644,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,https://github.com/google/guava,guava,371,386
58c90ae66c33501b0d301e2307aeb53c5082bf6d,0b11aaacc0a7623675755a30aa1b172ad1150644,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,https://github.com/google/guava,guava,375,389
41ffe5d7a7fa4be3034c63b309094878618f801d,0b11aaacc0a7623675755a30aa1b172ad1150644,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,guava/src/com/google/common/collect/ComputingConcurrentHashMap.java,https://github.com/google/guava,guava,371,382
