2ddeb7c769b798731b0cc2d538fd55a0c101119b,8a34176d8221208f4bae4930dac5b2575ca4805a,tool/src/org/antlr/v4/Tool.java,tool/src/org/antlr/v4/Tool.java,https://github.com/antlr/antlr4,antlr4,3,32
2ddeb7c769b798731b0cc2d538fd55a0c101119b,3ece2c8640821cd1103c6e0a15aceceda008abb4,tool/src/org/antlr/v4/tool/Grammar.java,tool/src/org/antlr/v4/tool/Grammar.java,https://github.com/antlr/antlr4,antlr4,374,453
061fff09f9d3104ec5b58beee06447357511691f,251a42ddbb0b48055a4510102c53c2446f95de05,tool/src/org/antlr/v4/automata/ParserATNFactory.java,tool/src/org/antlr/v4/automata/ParserATNFactory.java,https://github.com/antlr/antlr4,antlr4,4,33
061fff09f9d3104ec5b58beee06447357511691f,5cf4cba9c7e00d334c3681d26482772289cbaf76,tool/src/org/antlr/v4/tool/LexerGrammar.java,tool/src/org/antlr/v4/tool/LexerGrammar.java,https://github.com/antlr/antlr4,antlr4,5,35
bb02ed151e99cb5534892d375e6989772388fa6b,8a34176d8221208f4bae4930dac5b2575ca4805a,tool/src/org/antlr/v4/Tool.java,tool/src/org/antlr/v4/Tool.java,https://github.com/antlr/antlr4,antlr4,12,43
1530234c2934fea43359eaf4863e2f8eae7ca6f9,36f3590f6c395537cc76276cbafeb25c15647518,tool/src/org/antlr/v4/tool/ErrorType.java,tool/src/org/antlr/v4/tool/ErrorType.java,https://github.com/antlr/antlr4,antlr4,127,128
1d6ce548165897a102c661293a15fc647f584194,3ece2c8640821cd1103c6e0a15aceceda008abb4,runtime/Java/src/org/antlr/v4/runtime/Token.java,runtime/Java/src/org/antlr/v4/runtime/Token.java,https://github.com/antlr/antlr4,antlr4,34,39
c607e66f1af435dd54cc2967c0795212a0835a12,36f3590f6c395537cc76276cbafeb25c15647518,tool/src/org/antlr/v4/tool/ErrorManager.java,tool/src/org/antlr/v4/tool/ErrorManager.java,https://github.com/antlr/antlr4,antlr4,168,203
046b469f8e9c7f06c0c269d5fa4aea8d8cb9ecec,2c8ef6470f82d83540e2641f5797995f0638f2a3,tool/src/org/antlr/v4/codegen/CodeGenerator.java,tool/src/org/antlr/v4/codegen/CodeGenerator.java,https://github.com/antlr/antlr4,antlr4,40,77
05d76709858a36d7d4d1b51e184d9bd28eb84bfa,251a42ddbb0b48055a4510102c53c2446f95de05,tool/src/org/antlr/v4/codegen/model/LL1PlusBlock.java,tool/src/org/antlr/v4/codegen/model/LL1PlusBlock.java,https://github.com/antlr/antlr4,antlr4,3,32
1775feffdb24bce80765cc4dfd968314686537dd,88dedbd1e0cddca001afb2704a03cd58e5013805,tool/src/org/antlr/v4/misc/DoubleKeyMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/DoubleKeyMap.java,https://github.com/antlr/antlr4,antlr4,32,32
07161bffe74109cd7c26bc3080cdab81dfd541ca,547d58514de51b427b011068a524bcd42a237e3c,tool/src/org/antlr/v4/codegen/model/LL1StarBlock.java,tool/src/org/antlr/v4/codegen/model/LL1StarBlock.java,https://github.com/antlr/antlr4,antlr4,46,46
f81d629780cf1086e5ef611539a81927aae31805,36f3590f6c395537cc76276cbafeb25c15647518,tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,https://github.com/antlr/antlr4,antlr4,210,210
c6904bb21b5f0127f03b9b6f4b2e961fe439d326,36f3590f6c395537cc76276cbafeb25c15647518,tool/src/org/antlr/v4/Tool.java,tool/src/org/antlr/v4/Tool.java,https://github.com/antlr/antlr4,antlr4,228,228
6dab71e160dffa56267b7280961c62f654fa54a0,36f3590f6c395537cc76276cbafeb25c15647518,tool/src/org/antlr/v4/Tool.java,tool/src/org/antlr/v4/Tool.java,https://github.com/antlr/antlr4,antlr4,596,596
6dab71e160dffa56267b7280961c62f654fa54a0,36f3590f6c395537cc76276cbafeb25c15647518,tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,https://github.com/antlr/antlr4,antlr4,369,369
6dab71e160dffa56267b7280961c62f654fa54a0,36f3590f6c395537cc76276cbafeb25c15647518,tool/src/org/antlr/v4/tool/ErrorManager.java,tool/src/org/antlr/v4/tool/ErrorManager.java,https://github.com/antlr/antlr4,antlr4,159,159
3b52eb4e6ae4354f5035212dfff4ed1884b61d39,2c8ef6470f82d83540e2641f5797995f0638f2a3,tool/src/org/antlr/v4/codegen/CodeGenerator.java,tool/src/org/antlr/v4/codegen/CodeGenerator.java,https://github.com/antlr/antlr4,antlr4,130,134
3b52eb4e6ae4354f5035212dfff4ed1884b61d39,3ece2c8640821cd1103c6e0a15aceceda008abb4,tool/src/org/antlr/v4/tool/GrammarTransformPipeline.java,tool/src/org/antlr/v4/tool/GrammarTransformPipeline.java,https://github.com/antlr/antlr4,antlr4,36,43
078e2ab47c9fc80db7912d548d3c6d9ccd58ec47,6576abf65fd4b965a9a08eca6e39ecaf9f759525,runtime/Java/src/org/antlr/v4/runtime/atn/LexerATNSimulator.java,runtime/Java/src/org/antlr/v4/runtime/atn/LexerATNSimulator.java,https://github.com/antlr/antlr4,antlr4,39,39
213628796650752086c7d0bbb87b50b8a0c8fb29,b1c7edb8d87fcc8005dee915a56fcae783e9ef71,runtime/Java/src/org/antlr/v4/runtime/atn/ParserATNSimulator.java,runtime/Java/src/org/antlr/v4/runtime/atn/ParserATNSimulator.java,https://github.com/antlr/antlr4,antlr4,374,640
